date,user,is_doc
2017-03-09 15:53:29-08:00,alexhuth,False
2017-03-09 15:53:29-08:00,alexhuth,False
2017-03-08 19:54:07-08:00,alexhuth,True
2017-03-10 04:49:03-08:00,alicetragedy,False
2017-03-07 01:51:42-08:00,alicetragedy,False
2017-03-06 12:36:51-08:00,alicetragedy,False
2017-03-06 12:30:30-08:00,alicetragedy,False
2017-03-06 12:26:48-08:00,alicetragedy,False
2017-03-03 12:11:44-08:00,alicetragedy,False
2017-03-03 12:11:44-08:00,alicetragedy,False
2017-03-03 12:11:44-08:00,alicetragedy,False
2017-03-01 10:33:57-08:00,alicetragedy,False
2017-03-01 03:23:32-08:00,alicetragedy,False
2017-03-02 00:11:52-08:00,amolkahat,False
2017-03-01 21:41:10-08:00,amolkahat,False
2017-03-01 08:59:52-08:00,amolkahat,False
2017-03-07 17:04:18-08:00,anwarnunez,False
2017-03-07 16:59:32-08:00,anwarnunez,False
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 13:07:45-08:00,anwarnunez,False
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 13:07:45-08:00,anwarnunez,True
2017-03-06 11:03:03-08:00,anwarnunez,True
2017-03-02 10:05:58-08:00,anwarnunez,False
2017-03-02 10:05:58-08:00,anwarnunez,False
2017-03-01 22:08:05-08:00,anwarnunez,False
2017-03-01 22:08:05-08:00,anwarnunez,False
2017-03-01 22:08:05-08:00,anwarnunez,False
2017-03-01 22:08:05-08:00,anwarnunez,False
2017-03-01 22:08:05-08:00,anwarnunez,False
2017-03-01 21:45:38-08:00,anwarnunez,False
2017-03-01 21:35:10-08:00,anwarnunez,False
2017-03-08 10:57:02-08:00,anwarnunez,False
2017-03-08 10:57:02-08:00,anwarnunez,False
2017-03-08 02:17:25-08:00,anwarnunez,False
2017-03-08 01:53:00-08:00,anwarnunez,False
2017-03-08 01:47:35-08:00,anwarnunez,False
2017-03-08 01:36:29-08:00,anwarnunez,False
2017-03-08 01:31:12-08:00,anwarnunez,False
2017-03-08 01:31:12-08:00,anwarnunez,False
2017-03-07 17:07:20-08:00,anwarnunez,False
2017-03-10 15:54:26-08:00,candytaco,True
2017-03-10 15:43:57-08:00,candytaco,True
2017-03-10 15:43:57-08:00,candytaco,True
2017-03-10 15:43:57-08:00,candytaco,True
2017-03-09 16:35:26-08:00,candytaco,True
2017-03-09 16:35:26-08:00,candytaco,True
2017-03-09 16:35:26-08:00,candytaco,True
2017-03-09 16:35:26-08:00,candytaco,False
2017-03-09 16:32:28-08:00,candytaco,True
2017-03-09 16:31:15-08:00,candytaco,True
2017-03-08 14:54:24-08:00,candytaco,True
2017-03-08 14:45:13-08:00,candytaco,True
2017-03-10 15:06:40-08:00,candytaco,True
2017-03-10 15:06:40-08:00,candytaco,True
2017-03-10 15:06:40-08:00,candytaco,True
2017-03-08 14:40:36-08:00,candytaco,True
2017-03-08 14:35:21-08:00,candytaco,True
2017-03-08 14:35:21-08:00,candytaco,True
2017-03-07 23:15:53-08:00,candytaco,True
2017-03-07 17:30:58-08:00,candytaco,True
2017-03-07 17:23:00-08:00,candytaco,True
2017-03-07 17:08:57-08:00,candytaco,True
2017-03-07 13:21:22-08:00,candytaco,False
2017-03-07 13:21:22-08:00,candytaco,False
2017-03-02 19:05:32-08:00,candytaco,False
2017-03-01 17:07:47-08:00,candytaco,False
2017-03-10 14:54:02-08:00,candytaco,True
2017-03-10 14:43:39-08:00,candytaco,True
2017-03-10 14:41:41-08:00,candytaco,True
2017-03-10 09:38:54-08:00,candytaco,True
2017-03-09 17:08:21-08:00,candytaco,False
2017-03-09 17:08:21-08:00,candytaco,False
2017-03-07 13:49:43-08:00,choldgraf,False
2017-03-07 13:48:54-08:00,choldgraf,False
2017-03-07 13:18:06-08:00,choldgraf,False
2017-03-07 12:21:21-08:00,choldgraf,False
2017-03-07 12:21:09-08:00,choldgraf,False
2017-03-07 11:13:40-08:00,choldgraf,False
2017-03-07 10:14:49-08:00,choldgraf,False
2017-03-07 10:08:26-08:00,choldgraf,False
2017-03-07 10:00:49-08:00,choldgraf,False
2017-03-07 09:57:21-08:00,choldgraf,False
2017-03-10 12:36:08-08:00,choldgraf,False
2017-03-10 12:36:08-08:00,choldgraf,False
2017-03-07 08:24:07-08:00,choldgraf,False
2017-03-07 08:00:55-08:00,choldgraf,False
2017-03-06 22:29:52-08:00,choldgraf,False
2017-03-06 22:28:06-08:00,choldgraf,False
2017-03-06 18:47:03-08:00,choldgraf,False
2017-03-06 18:45:14-08:00,choldgraf,False
2017-03-06 18:31:33-08:00,choldgraf,False
2017-03-06 18:26:35-08:00,choldgraf,False
2017-03-06 17:53:23-08:00,choldgraf,False
2017-03-06 17:36:59-08:00,choldgraf,False
2017-03-06 17:02:24-08:00,choldgraf,True
2017-03-06 16:28:00-08:00,choldgraf,False
2017-03-06 16:26:48-08:00,choldgraf,False
2017-03-06 16:23:07-08:00,choldgraf,False
2017-03-06 16:16:50-08:00,choldgraf,False
2017-03-06 16:09:08-08:00,choldgraf,False
2017-03-06 16:09:08-08:00,choldgraf,False
2017-03-06 14:29:32-08:00,choldgraf,False
2017-03-06 10:47:02-08:00,choldgraf,False
2017-03-10 12:35:52-08:00,choldgraf,False
2017-03-10 12:35:52-08:00,choldgraf,False
2017-03-06 10:05:37-08:00,choldgraf,False
2017-03-06 10:05:37-08:00,choldgraf,True
2017-03-06 09:58:07-08:00,choldgraf,False
2017-03-06 09:58:07-08:00,choldgraf,False
2017-03-06 09:48:29-08:00,choldgraf,False
2017-03-06 09:43:30-08:00,choldgraf,False
2017-03-06 08:08:51-08:00,choldgraf,True
2017-03-06 08:07:22-08:00,choldgraf,False
2017-03-06 00:43:29-08:00,choldgraf,False
2017-03-06 00:24:19-08:00,choldgraf,True
2017-03-06 00:23:44-08:00,choldgraf,False
2017-03-06 00:23:44-08:00,choldgraf,True
2017-03-05 23:55:18-08:00,choldgraf,False
2017-03-05 22:56:31-08:00,choldgraf,True
2017-03-05 22:40:21-08:00,choldgraf,False
2017-03-05 21:22:50-08:00,choldgraf,True
2017-03-05 20:45:20-08:00,choldgraf,True
2017-03-05 20:13:46-08:00,choldgraf,True
2017-03-05 20:09:23-08:00,choldgraf,False
2017-03-05 20:07:27-08:00,choldgraf,False
2017-03-05 20:02:06-08:00,choldgraf,False
2017-03-05 20:01:47-08:00,choldgraf,True
2017-03-05 19:59:54-08:00,choldgraf,True
2017-03-05 19:40:10-08:00,choldgraf,False
2017-03-05 19:40:10-08:00,choldgraf,False
2017-03-05 19:40:10-08:00,choldgraf,False
2017-03-05 15:20:54-08:00,choldgraf,False
2017-03-05 15:20:54-08:00,choldgraf,False
2017-03-05 15:12:38-08:00,choldgraf,False
2017-03-05 15:08:24-08:00,choldgraf,False
2017-03-05 14:45:36-08:00,choldgraf,False
2017-03-05 14:45:36-08:00,choldgraf,False
2017-03-05 14:26:59-08:00,choldgraf,False
2017-03-05 14:23:09-08:00,choldgraf,False
2017-03-05 14:17:12-08:00,choldgraf,False
2017-03-05 12:31:44-08:00,choldgraf,False
2017-03-04 23:25:53-08:00,choldgraf,False
2017-03-04 23:19:13-08:00,choldgraf,False
2017-03-10 09:12:40-08:00,choldgraf,False
2017-03-04 22:55:24-08:00,choldgraf,False
2017-03-04 22:36:58-08:00,choldgraf,False
2017-03-04 22:36:58-08:00,choldgraf,True
2017-03-04 22:22:26-08:00,choldgraf,False
2017-03-04 22:22:26-08:00,choldgraf,False
2017-03-04 21:57:43-08:00,choldgraf,False
2017-03-04 21:55:12-08:00,choldgraf,False
2017-03-10 07:10:24-08:00,choldgraf,False
2017-03-04 18:59:21-08:00,choldgraf,False
2017-03-04 18:04:00-08:00,choldgraf,False
2017-03-04 17:57:01-08:00,choldgraf,False
2017-03-04 17:30:54-08:00,choldgraf,False
2017-03-10 07:02:21-08:00,choldgraf,False
2017-03-04 17:15:57-08:00,choldgraf,False
2017-03-04 16:54:42-08:00,choldgraf,False
2017-03-04 16:43:30-08:00,choldgraf,False
2017-03-04 16:43:30-08:00,choldgraf,False
2017-03-04 16:24:14-08:00,choldgraf,False
2017-03-04 16:24:14-08:00,choldgraf,False
2017-03-04 16:23:15-08:00,choldgraf,False
2017-03-04 12:44:24-08:00,choldgraf,False
2017-03-04 12:44:24-08:00,choldgraf,False
2017-03-04 12:32:51-08:00,choldgraf,False
2017-03-04 12:32:51-08:00,choldgraf,False
2017-03-10 06:46:17-08:00,choldgraf,False
2017-03-04 12:31:09-08:00,choldgraf,False
2017-03-04 12:26:39-08:00,choldgraf,False
2017-03-04 12:26:39-08:00,choldgraf,False
2017-03-04 11:12:57-08:00,choldgraf,False
2017-03-03 22:05:43-08:00,choldgraf,False
2017-03-09 21:30:24-08:00,choldgraf,False
2017-03-03 17:39:22-08:00,choldgraf,False
2017-03-03 17:35:41-08:00,choldgraf,False
2017-03-03 17:35:41-08:00,choldgraf,False
2017-03-03 17:34:55-08:00,choldgraf,False
2017-03-03 17:31:15-08:00,choldgraf,False
2017-03-03 17:31:15-08:00,choldgraf,False
2017-03-03 17:31:15-08:00,choldgraf,False
2017-03-03 17:31:15-08:00,choldgraf,False
2017-03-09 21:28:23-08:00,choldgraf,False
2017-03-03 17:28:23-08:00,choldgraf,False
2017-03-03 17:25:44-08:00,choldgraf,False
2017-03-03 17:21:51-08:00,choldgraf,False
2017-03-03 16:22:35-08:00,choldgraf,False
2017-03-03 16:22:35-08:00,choldgraf,False
2017-03-03 16:22:35-08:00,choldgraf,False
2017-03-03 16:22:35-08:00,choldgraf,False
2017-03-03 16:19:43-08:00,choldgraf,False
2017-03-09 20:48:16-08:00,choldgraf,False
2017-03-03 14:42:13-08:00,choldgraf,False
2017-03-03 14:40:08-08:00,choldgraf,False
2017-03-03 10:30:10-08:00,choldgraf,False
2017-03-09 20:42:54-08:00,choldgraf,False
2017-03-02 18:06:20-08:00,choldgraf,False
2017-03-02 18:06:20-08:00,choldgraf,False
2017-03-02 10:56:04-08:00,choldgraf,False
2017-03-02 10:49:59-08:00,choldgraf,False
2017-03-02 10:44:43-08:00,choldgraf,False
2017-03-02 10:36:26-08:00,choldgraf,False
2017-03-09 19:03:57-08:00,choldgraf,False
2017-03-09 19:03:57-08:00,choldgraf,False
2017-03-02 09:21:31-08:00,choldgraf,False
2017-03-02 09:11:02-08:00,choldgraf,False
2017-03-02 08:46:28-08:00,choldgraf,False
2017-03-01 23:16:51-08:00,choldgraf,False
2017-03-01 23:16:51-08:00,choldgraf,False
2017-03-01 23:16:51-08:00,choldgraf,False
2017-03-01 23:11:06-08:00,choldgraf,False
2017-03-01 21:25:39-08:00,choldgraf,False
2017-03-01 21:25:39-08:00,choldgraf,False
2017-03-01 21:25:39-08:00,choldgraf,False
2017-03-01 21:25:39-08:00,choldgraf,False
2017-03-01 21:25:39-08:00,choldgraf,False
2017-03-01 18:38:26-08:00,choldgraf,False
2017-03-01 16:43:26-08:00,choldgraf,False
2017-03-01 14:31:25-08:00,choldgraf,True
2017-03-09 17:37:27-08:00,choldgraf,False
2017-03-09 17:37:27-08:00,choldgraf,False
2017-03-09 15:58:45-08:00,choldgraf,False
2017-03-09 15:48:48-08:00,choldgraf,False
2017-03-09 08:01:36-08:00,choldgraf,False
2017-03-09 07:20:16-08:00,choldgraf,False
2017-03-10 14:33:59-08:00,choldgraf,True
2017-03-08 22:10:47-08:00,choldgraf,False
2017-03-08 22:02:41-08:00,choldgraf,False
2017-03-08 21:43:00-08:00,choldgraf,False
2017-03-08 18:12:18-08:00,choldgraf,False
2017-03-08 18:12:18-08:00,choldgraf,True
2017-03-08 18:06:24-08:00,choldgraf,False
2017-03-08 18:06:01-08:00,choldgraf,False
2017-03-08 16:56:52-08:00,choldgraf,False
2017-03-08 16:48:09-08:00,choldgraf,False
2017-03-08 16:47:46-08:00,choldgraf,False
2017-03-08 16:37:54-08:00,choldgraf,False
2017-03-08 16:37:18-08:00,choldgraf,False
2017-03-08 16:35:12-08:00,choldgraf,False
2017-03-08 16:30:52-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,True
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,True
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:15:06-08:00,choldgraf,True
2017-03-08 16:15:06-08:00,choldgraf,False
2017-03-08 16:00:44-08:00,choldgraf,False
2017-03-08 15:31:28-08:00,choldgraf,False
2017-03-08 14:01:14-08:00,choldgraf,False
2017-03-08 13:59:06-08:00,choldgraf,False
2017-03-08 13:59:06-08:00,choldgraf,False
2017-03-08 10:53:41-08:00,choldgraf,False
2017-03-10 13:56:49-08:00,choldgraf,False
2017-03-08 08:58:37-08:00,choldgraf,False
2017-03-08 06:58:50-08:00,choldgraf,False
2017-03-08 06:47:16-08:00,choldgraf,False
2017-03-07 21:45:49-08:00,choldgraf,False
2017-03-07 21:41:42-08:00,choldgraf,False
2017-03-07 21:30:12-08:00,choldgraf,True
2017-03-07 21:02:27-08:00,choldgraf,False
2017-03-07 20:54:37-08:00,choldgraf,True
2017-03-07 20:54:37-08:00,choldgraf,False
2017-03-07 20:54:37-08:00,choldgraf,True
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,True
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,True
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,True
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 20:52:34-08:00,choldgraf,False
2017-03-07 19:23:29-08:00,choldgraf,False
2017-03-07 18:59:24-08:00,choldgraf,False
2017-03-07 18:17:35-08:00,choldgraf,False
2017-03-07 17:22:15-08:00,choldgraf,True
2017-03-10 12:36:24-08:00,choldgraf,False
2017-03-10 12:36:24-08:00,choldgraf,False
2017-03-07 17:19:37-08:00,choldgraf,False
2017-03-07 17:19:37-08:00,choldgraf,False
2017-03-07 17:19:37-08:00,choldgraf,False
2017-03-07 17:12:02-08:00,choldgraf,False
2017-03-07 16:21:37-08:00,choldgraf,False
2017-03-07 16:03:15-08:00,choldgraf,True
2017-03-07 15:09:12-08:00,choldgraf,True
2017-03-07 15:02:25-08:00,choldgraf,False
2017-03-10 08:11:27-08:00,cjgunase,True
2017-03-02 07:09:27-08:00,cjgunase,False
2017-03-02 07:05:09-08:00,cjgunase,False
2017-03-02 06:19:59-08:00,cjgunase,False
2017-03-02 06:19:09-08:00,cjgunase,False
2017-03-02 05:50:50-08:00,cjgunase,True
2017-03-02 05:50:05-08:00,cjgunase,True
2017-03-02 05:49:39-08:00,cjgunase,False
2017-03-02 17:24:32-08:00,cjgunase,False
2017-03-02 16:56:24-08:00,cjgunase,False
2017-03-02 16:53:38-08:00,cjgunase,False
2017-03-02 16:52:07-08:00,cjgunase,False
2017-03-02 16:34:52-08:00,cjgunase,False
2017-03-02 16:22:09-08:00,cjgunase,False
2017-03-02 16:20:10-08:00,cjgunase,False
2017-03-08 19:51:31-08:00,cnguyen83,False
2017-03-08 19:51:31-08:00,cnguyen83,False
2017-03-08 19:51:31-08:00,cnguyen83,False
2017-03-08 19:51:31-08:00,cnguyen83,False
2017-03-08 19:51:31-08:00,cnguyen83,False
2017-03-08 19:51:31-08:00,cnguyen83,False
2017-03-08 08:48:39-08:00,cnguyen83,False
2017-03-06 11:18:57-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,True
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 10:21:48-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:19-08:00,cnguyen83,False
2017-03-06 07:42:04-08:00,cnguyen83,False
2017-03-06 07:42:04-08:00,cnguyen83,False
2017-03-06 07:42:04-08:00,cnguyen83,False
2017-03-06 07:42:04-08:00,cnguyen83,False
2017-03-06 07:42:04-08:00,cnguyen83,False
2017-03-06 07:42:04-08:00,cnguyen83,False
2017-03-03 22:25:17-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,True
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-03 21:06:50-08:00,cnguyen83,False
2017-03-02 10:29:09-08:00,cnguyen83,False
2017-03-02 10:29:09-08:00,cnguyen83,False
2017-03-02 10:28:33-08:00,cnguyen83,False
2017-03-02 10:28:33-08:00,cnguyen83,False
2017-03-08 08:45:19-08:00,cnguyen83,False
2017-03-02 10:26:31-08:00,cnguyen83,False
2017-03-02 10:26:31-08:00,cnguyen83,False
2017-03-02 10:26:31-08:00,cnguyen83,False
2017-03-08 08:38:19-08:00,cnguyen83,False
2017-03-07 23:17:34-08:00,cnguyen83,False
2017-03-07 23:17:12-08:00,cnguyen83,False
2017-03-07 23:17:12-08:00,cnguyen83,False
2017-03-07 23:17:12-08:00,cnguyen83,False
2017-03-07 23:17:12-08:00,cnguyen83,False
2017-03-07 23:17:12-08:00,cnguyen83,False
2017-03-07 23:17:12-08:00,cnguyen83,False
2017-03-07 18:49:00-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,True
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:40-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-07 16:48:01-08:00,cnguyen83,False
2017-03-06 21:20:07-08:00,cnguyen83,False
2017-03-10 12:24:25-08:00,dani-lbnl,False
2017-03-06 10:52:20-08:00,dani-lbnl,False
2017-03-06 09:53:48-08:00,dani-lbnl,False
2017-03-02 15:04:48-08:00,dani-lbnl,False
2017-03-01 17:05:35-08:00,dani-lbnl,False
2017-03-01 14:47:19-08:00,dani-lbnl,False
2017-03-01 13:55:29-08:00,dani-lbnl,False
2017-03-01 13:52:58-08:00,dani-lbnl,False
2017-03-01 13:48:23-08:00,dani-lbnl,False
2017-03-01 13:20:56-08:00,dani-lbnl,False
2017-03-01 12:52:32-08:00,dani-lbnl,False
2017-03-10 12:17:48-08:00,dani-lbnl,False
2017-03-06 12:33:49-08:00,dani-lbnl,False
,EmanuelaBoros,
2017-03-07 06:54:00-08:00,emdupre,False
2017-03-07 06:52:41-08:00,emdupre,False
2017-03-05 20:24:57-08:00,emdupre,False
2017-03-08 14:58:42-08:00,fperraudeau,False
